cid,tid,vid,號次,名字,政黨代號,性別,出生日期,年齡,出生地,學歷,現任,當選註記,副手,名稱,政黨名稱
10_016_00,10_016_00_020,10_016_00_020_0005,1,趙浚彬,999,1,0510412,56,臺灣省,高中(職)以下,N,*,NA,南寮村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0006,1,許源章,999,1,0550622,52,臺灣省,高中(職)以下,N,*,NA,北寮村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0007,1,洪榮斌,999,1,0450210,62,臺灣省,高中(職)以下,N,NA,NA,紅羅村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0007,2,林忠雄,999,1,0391020,68,臺灣省,高中(職)以下,Y,*,NA,紅羅村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0008,1,黃文騫,999,1,0500626,57,臺灣省,高中(職)以下,Y,*,NA,西溪村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0008,2,王福琴,999,1,0431203,63,臺灣省,高中,N,NA,NA,西溪村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0009,1,蕭文瑞,999,1,0460529,61,臺灣省,碩士,N,*,NA,成功村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0009,2,蕭金德,999,1,0530818,54,臺灣省,高中(職)以下,Y,NA,NA,成功村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0010,1,黃清允,999,1,0510910,56,臺灣省,高中(職)以下,N,*,NA,東石村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0010,2,黃星良,999,1,0520713,55,臺灣省,高中(職)以下,Y,NA,NA,東石村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0011,1,薛武吉,999,1,0310816,76,臺灣省,高中(職)以下,Y,*,NA,中西村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0012,1,歐立培,999,1,0520306,55,臺灣省,高中(職)以下,N,NA,NA,潭邊村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0012,2,曾國欣,999,1,0470929,60,臺灣省,高中,Y,*,NA,潭邊村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0013,1,洪良利,999,1,0540105,53,臺灣省,高中,N,*,NA,鼎灣村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0014,1,吳淑媜,999,2,0680423,39,臺灣省,高中,N,*,NA,許家村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0014,2,陳英英,999,2,0580716,49,臺灣省,高中(職)以下,N,NA,NA,許家村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0015,1,歐正雄,999,1,0620416,45,臺灣省,高中(職)以下,N,*,NA,沙港村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0015,2,陳進山,999,1,0630127,44,臺灣省,高中(職)以下,N,NA,NA,沙港村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0016,1,王明忠,1,1,0610510,46,臺灣省,高中,Y,*,NA,城北村,中國國民黨
10_016_00,10_016_00_020,10_016_00_020_0017,1,歐孟沛,999,1,0391217,67,臺灣省,高中(職)以下,Y,*,NA,太武村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0018,1,洪聰權,999,1,0460714,61,臺灣省,高中(職)以下,N,*,NA,隘門村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0018,2,洪榮利,1,1,0460208,61,臺灣省,專科,N,NA,NA,隘門村,中國國民黨
10_016_00,10_016_00_020,10_016_00_020_0019,1,鄭長財,999,1,0410628,66,臺灣省,高中(職)以下,Y,*,NA,林投村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0020,1,洪元總,999,1,0380920,69,臺灣省,高中(職)以下,N,NA,NA,尖山村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0020,2,王經邦,999,1,0520427,55,臺灣省,高中(職)以下,Y,*,NA,尖山村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0021,1,洪自立,999,1,0571023,50,臺灣省,高中,N,NA,NA,龍門村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0021,2,洪瑞達,999,1,0520919,55,臺灣省,高中,N,*,NA,龍門村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0021,3,許陳貴美,999,2,0420610,65,臺灣省,高中(職)以下,N,NA,NA,龍門村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0022,1,呂金龍,999,1,0560120,51,臺灣省,高中,N,NA,NA,菓葉村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0022,2,葛菁菁,999,2,0580210,49,臺灣省,大學,N,NA,NA,菓葉村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0022,3,許財發,999,1,0480618,59,臺灣省,高中(職)以下,N,NA,NA,菓葉村,無黨籍及未經政黨推薦
10_016_00,10_016_00_020,10_016_00_020_0022,4,許見興,999,1,0360716,71,臺灣省,高中(職)以下,N,*,NA,菓葉村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0001,1,曾志明,999,1,0491003,58,臺灣省,高中,Y,NA,NA,中屯村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0001,2,陳其郁,999,1,0450715,62,臺灣省,專科,N,*,NA,中屯村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0002,1,楊英三,999,1,0510404,56,臺灣省,高中,N,*,NA,講美村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0002,2,吳勝雄,999,1,0340308,73,臺灣省,高中,Y,NA,NA,講美村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0002,3,蕭如意,999,1,0411020,66,臺灣省,高中(職)以下,N,NA,NA,講美村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0003,1,蕭永華,999,1,0490101,58,臺灣省,高中,N,NA,NA,城前村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0003,2,蕭整煌,999,1,0480214,59,臺灣省,高中,Y,*,NA,城前村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0004,1,陳文淵,999,1,0430818,64,臺灣省,高中(職)以下,Y,*,NA,鎮海村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0005,1,呂武雄,999,1,0520728,55,臺灣省,高中(職)以下,N,NA,NA,港子村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0005,2,郭文雅,999,1,0441102,63,臺灣省,高中(職)以下,Y,*,NA,港子村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0006,1,陳志勇,1,1,0420226,65,臺灣省,高中(職)以下,Y,*,NA,岐頭村,中國國民黨
10_016_00,10_016_00_030,10_016_00_030_0007,1,呂英昭,999,1,0550527,52,臺灣省,高中,N,NA,NA,小赤村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0007,2,呂正宗,999,1,0530514,54,臺灣省,高中(職)以下,Y,*,NA,小赤村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0008,1,黃禮聰,999,1,0490304,58,臺灣省,高中,Y,*,NA,赤崁村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0008,2,涂金寧,999,2,0650929,42,臺灣省,高中(職)以下,N,NA,NA,赤崁村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0009,1,吳盛興,999,1,0521220,54,臺灣省,高中,N,NA,NA,瓦硐村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0009,2,李江海,999,1,0390325,68,臺灣省,高中(職)以下,N,?,NA,瓦硐村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0009,3,吳清在,999,1,0381030,69,臺灣省,高中(職)以下,Y,?,NA,瓦硐村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0010,1,許興光,999,1,0331209,73,臺灣省,高中(職)以下,Y,*,NA,後寮村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0010,2,許水龍,999,1,0561205,50,臺灣省,高中,N,NA,NA,後寮村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0011,1,鄭成財,999,1,0500512,57,臺灣省,高中(職)以下,N,*,NA,通梁村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0011,2,張國寶,999,1,0500602,57,臺灣省,高中(職)以下,N,NA,NA,通梁村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0012,1,陳金村,999,2,0501211,56,臺灣省,高中,N,NA,NA,吉貝村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0012,2,謝永乾,999,1,0380902,69,臺灣省,高中,Y,*,NA,吉貝村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0012,3,莊永志,999,1,0520519,55,臺灣省,高中,N,NA,NA,吉貝村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0013,1,魏錫銘,999,1,0570703,50,臺灣省,高中,Y,*,NA,鳥嶼村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0014,1,陳天瑞,999,1,0590410,48,臺灣省,高中,Y,*,NA,員貝村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0014,2,王寶佐,999,1,0300324,77,臺灣省,高中(職)以下,N,NA,NA,員貝村,無黨籍及未經政黨推薦
10_016_00,10_016_00_030,10_016_00_030_0015,1,陳文章,999,1,0451220,61,臺灣省,高中(職)以下,N,*,NA,大倉村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0001,1,莊順青,1,1,0310328,76,臺灣省,高中(職)以下,Y,*,NA,橫礁村,中國國民黨
10_016_00,10_016_00_040,10_016_00_040_0002,1,楊志業,999,1,0701010,37,臺灣省,高中,Y,*,NA,合界村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0003,1,章娥,999,2,0500117,57,臺灣省,高中(職)以下,N,*,NA,小門村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0003,2,陳寶貴,999,2,0561019,51,臺灣省,高中(職)以下,N,NA,NA,小門村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0003,3,許茲融,999,1,0361201,70,臺灣省,高中(職)以下,Y,NA,NA,小門村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0004,1,許進清,999,1,0450912,62,臺灣省,高中(職)以下,Y,*,NA,竹灣村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0005,1,黃玉璁,999,2,0441107,63,臺灣省,高中(職)以下,N,NA,NA,大池村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0005,2,洪春芝,999,2,0570606,50,臺灣省,專科,N,NA,NA,大池村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0005,3,顏光前,999,1,0410215,66,臺灣省,高中(職)以下,Y,*,NA,大池村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0006,1,陳昭回,999,1,0420725,65,臺灣省,專科,Y,*,NA,二崁村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0007,1,洪美雲,999,2,0460913,61,臺灣省,碩士,N,NA,NA,池東村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0007,2,鍾東榮,1,1,0271001,80,臺灣省,高中(職)以下,Y,*,NA,池東村,中國國民黨
10_016_00,10_016_00_040,10_016_00_040_0007,3,陳家豐,999,1,0681221,38,臺灣省,大學,N,NA,NA,池東村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0008,1,黃如意,999,2,0461219,60,臺灣省,高中(職)以下,N,NA,NA,池西村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0008,2,洪英俊,999,1,0300911,77,臺灣省,高中(職)以下,Y,*,NA,池西村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0009,1,趙丁順,999,1,0471212,59,臺灣省,高中(職)以下,Y,*,NA,赤馬村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0010,1,薛雲鴻,999,1,0510910,56,臺灣省,高中(職)以下,N,NA,NA,內垵村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0010,2,呂順明,999,1,0471009,60,臺灣省,高中(職)以下,N,NA,NA,內垵村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0010,3,陳正賢,999,1,0351028,72,臺灣省,高中(職)以下,Y,*,NA,內垵村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0011,1,許玉雪,999,2,0550728,52,臺灣省,高中(職)以下,N,*,NA,外垵村,無黨籍及未經政黨推薦
10_016_00,10_016_00_040,10_016_00_040_0011,2,趙輝隆,999,1,0341024,73,臺灣省,高中(職)以下,N,NA,NA,外垵村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0001,1,許大信,999,1,0590209,48,臺灣省,專科,Y,*,NA,東安村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0001,2,許文達,999,1,0570213,50,臺灣省,高中(職)以下,N,NA,NA,東安村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0002,1,許清上,999,1,0560407,51,臺灣省,高中,N,*,NA,西安村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0003,1,陳枻橙,999,1,0551105,52,臺灣省,高中(職)以下,Y,*,NA,中社村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0004,1,高瑞明,999,1,0470723,60,臺灣省,高中(職)以下,Y,*,NA,水垵村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0004,2,陳雪卿,999,2,0650907,42,臺灣省,高中,N,NA,NA,水垵村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0005,1,陳郭梅鉛,999,2,0530824,54,臺灣省,高中(職)以下,N,*,NA,將軍村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0005,2,蔡惠珍,999,2,0580321,49,臺灣省,高中(職)以下,N,NA,NA,將軍村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0006,1,呂東昇,999,1,0480407,59,臺灣省,高中(職)以下,Y,*,NA,東坪村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0007,1,陳福慶,999,1,0520521,55,臺灣省,高中(職)以下,N,NA,NA,西坪村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0007,2,陳森煌,999,1,0691212,37,高雄市,高中(職)以下,N,*,NA,西坪村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0008,1,許金井,999,1,0380216,69,臺灣省,高中(職)以下,N,NA,NA,東吉村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0008,2,高宏志,999,1,0770926,30,臺南市,高中,Y,*,NA,東吉村,無黨籍及未經政黨推薦
10_016_00,10_016_00_050,10_016_00_050_0009,1,王玉英,999,2,0611229,45,臺灣省,高中(職)以下,Y,*,NA,花嶼村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0001,1,陳家輝,999,1,0650929,42,臺灣省,高中,N,NA,NA,東湖村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0001,2,陳北川,999,1,0590212,48,臺灣省,高中,Y,*,NA,東湖村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0002,1,鄭春霞,999,2,0590523,48,高雄市,高中,N,NA,NA,西湖村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0002,2,呂汶駿,999,1,0600720,47,臺灣省,專科,Y,*,NA,西湖村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0003,1,呂泳福,999,1,0610221,46,臺灣省,高中(職)以下,N,NA,NA,中和村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0003,2,李清石,999,1,0550901,52,臺灣省,高中(職)以下,N,*,NA,中和村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0003,3,夏宗德,999,1,0700304,37,臺灣省,高中(職)以下,N,NA,NA,中和村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0003,4,許萬景,999,1,0500822,57,臺灣省,高中(職)以下,N,NA,NA,中和村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0004,1,陳吉財,999,1,0540601,53,臺灣省,高中(職)以下,Y,*,NA,平和村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0005,1,顏鈺穎,999,2,0510313,56,臺灣省,高中(職)以下,Y,*,NA,海豐村,無黨籍及未經政黨推薦
10_016_00,10_016_00_060,10_016_00_060_0006,1,夏臨福,999,1,0380618,69,臺灣省,其他,Y,*,NA,南港村,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0001,1,江秉霖,999,1,0800115,27,臺灣省,高中,N,NA,NA,德義里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0001,2,張建源,999,1,0531111,54,臺灣省,高中,Y,*,NA,德義里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0002,1,駱錫賢,1,1,0440610,63,臺灣省,高中,Y,*,NA,正義里,中國國民黨
10_017_00,10_017_00_010,10_017_00_010_0003,1,江添丁,999,1,0390102,68,臺灣省,高中(職)以下,Y,*,NA,信義里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0004,1,張賜川,999,1,0511026,56,新北市,高中(職)以下,N,NA,NA,義重里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0004,2,林世英,1,1,0380721,69,臺灣省,高中,Y,*,NA,義重里,中國國民黨
10_017_00,10_017_00_010,10_017_00_010_0005,1,簡進發,999,1,0420926,65,臺灣省,高中,Y,*,NA,港通里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0006,1,秦煒強,999,1,0740505,33,臺灣省,碩士,N,NA,NA,中船里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0006,2,蔣春生,1,1,0490507,58,臺北市,高中(職)以下,Y,*,NA,中船里,中國國民黨
10_017_00,10_017_00_010,10_017_00_010_0007,1,江惠卿,1,2,0410821,66,臺灣省,高中,Y,*,NA,正船里,中國國民黨
10_017_00,10_017_00_010,10_017_00_010_0008,1,沈春重,999,1,0461106,61,新北市,專科,Y,*,NA,入船里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0009,1,廖文雄,999,1,0571020,50,臺灣省,高中,N,*,NA,中砂里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0009,2,吳伯桓,999,1,0681220,38,臺灣省,專科,N,NA,NA,中砂里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0010,1,俞明發,999,1,0410520,66,臺灣省,高中(職)以下,Y,*,NA,正砂里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0011,1,賴文中,999,1,0510521,56,臺灣省,大學,N,NA,NA,真砂里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0011,2,洪凱廸,999,1,0821002,25,臺灣省,大學,N,NA,NA,真砂里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0011,3,魏君龍,1,1,0451220,61,臺灣省,高中,Y,*,NA,真砂里,中國國民黨
10_017_00,10_017_00_010,10_017_00_010_0012,1,簡曉東,1,1,0420510,65,臺灣省,高中,Y,*,NA,砂灣里,中國國民黨
10_017_00,10_017_00_010,10_017_00_010_0013,1,王雅蘭,999,2,0690921,38,臺灣省,專科,N,*,NA,建國里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0013,2,陳堃信,999,1,0450626,62,臺北市,高中,Y,NA,NA,建國里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0013,3,洪雪子,1,2,0311215,75,臺北市,高中,N,NA,NA,建國里,中國國民黨
10_017_00,10_017_00_010,10_017_00_010_0014,1,黃凱義,999,1,0690225,38,臺灣省,高中,Y,NA,NA,中濱里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0014,2,郭媫嫻,999,2,0440429,63,臺灣省,高中(職)以下,N,NA,NA,中濱里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0014,3,謝東榮,999,1,0680315,39,臺灣省,高中,N,*,NA,中濱里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0015,1,吳宇𥠼,999,2,0601013,47,臺灣省,高中,N,NA,NA,海濱里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0015,2,莊哲豪,999,1,0680417,39,臺灣省,碩士,Y,*,NA,海濱里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0016,1,蔡念彣,999,2,0771124,30,臺灣省,大學,N,NA,NA,社寮里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0016,2,范詠翔,999,1,0461218,60,臺灣省,高中(職)以下,Y,*,NA,社寮里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0017,1,蘇來成,999,1,0441229,62,臺灣省,高中(職)以下,Y,*,NA,和憲里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0018,1,蔡淑貞,999,2,0470614,60,臺灣省,高中,Y,*,NA,平寮里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0019,1,杜劍秋,999,1,0480623,59,臺灣省,高中,N,*,NA,八斗里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0019,2,范玉蘭,999,2,0360912,71,臺灣省,高中,Y,NA,NA,八斗里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0020,1,黃志強,1,1,0401105,67,臺灣省,高中(職)以下,Y,*,NA,碧砂里,中國國民黨
10_017_00,10_017_00_010,10_017_00_010_0021,1,張連財,999,1,0380218,69,臺灣省,高中,N,NA,NA,長潭里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0021,2,林新永,999,1,0410505,66,臺灣省,高中,N,NA,NA,長潭里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0021,3,鍾麗美,999,2,0510202,56,新北市,高中,Y,*,NA,長潭里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0022,1,張文陽,999,1,0440901,63,臺灣省,高中,N,NA,NA,砂子里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0022,2,曾秀菁,999,2,0640508,43,臺灣省,高中,N,*,NA,砂子里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0022,3,張雯媛,999,2,0540303,53,新北市,高中,N,NA,NA,砂子里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0023,1,梁火龍,999,1,0450107,62,臺灣省,高中,Y,*,NA,中正里,無黨籍及未經政黨推薦
10_017_00,10_017_00_010,10_017_00_010_0024,1,林耀基,1,1,0381015,69,臺灣省,高中,Y,*,NA,正濱里,中國國民黨
